Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
Manchester United,,,https://www.manutd.com/,,,"1878 ; 141 years ago ( 1878 ) , as Newton Heath LYR F.C. 1902 ; 117 years ago ( 1902 ) , as Manchester United F.C.",
Mack-Cali Realty Corporation,"Real Estate Investment Trust , Real Estate , Commercial Real Estate , Multi-family Real Estate, Real Estate Leasing , Acquisition, Property Management , and Development",,http://www.mack-cali.com,"Michael J. DeMarco, CEO",,"1997 (1994 was Cali Realty Corporation's initial public offering.  In 1997, the merger happened and the present day company was founded: http://www.mack-cali.com/company/history )","Jersey City, New Jersey"
The Macerich Company,Real estate investment trust,718 (2018),http://www.macerich.com/,Steven Hash ( Chairman of the Board ) Thomas O'Hern ( CEO ) Edward Coppola ( President ) Scott Kingsmore ( CFO ),$0.960 billion (2018),1964 ; 55 years ago ( 1964 ),"Santa Monica, California"
Luxoft,Software development,"12,900",http://www.luxoft.com,CEO Dmitry Loschinin,US$ 906.8 million (2018) [1],2000,"Switzerland, Zug, Zug , Switzerland"
LyondellBasell Industries N.V.,Chemicals,,http://www.lyondellbasell.com,"Bhavesh V. “Bob” Patel, chief executive officer Thomas Aebischer, executive vice president and chief financial officer Jeffrey Kaplan, executive vice president, chief legal officer",US$ 34.484 billion (2017),2007,"Houston , Texas , United States and London , UK; Rotterdam , Netherlands (legal domicile)"
"Luby's, Inc.",Casual dining restaurant,"8,210 (2006)",http://www.lubys.com/,Christopher J. Pappas (President and CEO ) K. Scott Gray (Senior vice-president and CFO ) Peter Tropoli ( COO ) B. Todd Coutee (Senior vice-president of operations),US$400.80 million (2014),"1947 ; 72 years ago ( 1947 ) (as Luby's Cafeterias, Inc.) San Antonio , Texas , U.S.","Houston , Texas, U.S."
"Lumber Liquidators, Inc.",Retailing,"2,100 (2019) [2]",https://www.lumberliquidators.com,"Dennis R. Knowles (CEO) [1] , Tom Sullivan (Founder, Chairman)",,"Stoughton , Massachusetts , U.S. (1994)","Toano , Virginia , U.S."
"Lowe's Companies, Inc.",Retail,"310,000 [3] ( 2018 )",https://lowes.com/,Marvin Ellison ( CEO ),US$ 68.619 billion (2018) [3],"1921 ; 98 years ago ( 1921 ) in North Wilkesboro, North Carolina , US [1]","Mooresville, North Carolina , US"
Luxottica Group S.p.A.,"Eyewear manufacturing , luxury , eyewear manufacturing and wholesale distribution , eyewear retailing","82,358 (2018) [2]",http://luxottica.com/en,Leonardo Del Vecchio (Founder and Executive Chairman ) Francesco Milleri ( Deputy Chairman and Chief Executive Officer ) [1],€ 8.929 billion (2018) [2],"1961 ; 58 years ago ( 1961 ) ( Agordo , Italy )","Milan , Italy"
Louisiana-Pacific,Construction,"3,900",http://lpcorp.com,Brad Southern ( CEO ),US$1.357 billion (2011),"1973 in Portland, Oregon","Nashville, Tennessee , USA"
Loews Corporation,,"18,100 (2017) [2]",http://www.loews.com,"Andrew Tisch , Co-Chairman Jonathan Tisch , Co-Chairman James Tisch , President/CEO",$13.735 billion USD ( FY 2017 ) [1],,"New York City, United States"
Lithia Motors,auto retailing,"13,000",http://www.lithiamotors.com,"Bryan DeBoer, CEO","$11,821 million (FY 2018) [1]","1946, Ashland, Oregon","Medford, Oregon , United States"
Lloyds Banking Group plc,Banking Financial services,"75,000 (2019) [2]",http://www.lloydsbankinggroup.com,Lord Blackwell ( Chairman ) António Horta Osório ( Group Chief Executive ),£ 22.091 billion (2018) [1],1995 ; 24 years ago ( 1995 ) (Lloyds TSB Group) [note 1],"Edinburgh , Scotland , UK (Registered office) London , England , UK (Operational headquarters)"
"Live Nation Entertainment, Inc.",Entertainment,"~8,800 (December 2017) [1]",http://livenationentertainment.com,"Greg Maffei ( Chairman ) Michael Rapino ( CEO , Director , & President )",US$ 10.337 billion (2017) [1],"January 25, 2010 ; 9 years ago ( 2010-01-25 )","Beverly Hills , California , U.S."
Linx S.A.,Software,"3,000 [1]",http://www.linx.com.br/cl/en-US/,,R$495.7 million,1985,"São Paulo , Brazil"
Lockheed Martin Corporation,Advanced Technologies Information Security Aerospace Defense,"105,000 (2018)",https://www.lockheedmartin.com/,"Marillyn Hewson (Chairman, President, & CEO) Kenneth R. Possenriede (Executive Vice President & CFO)",US$ 53.76 billion (2018),"March 15, 1995 ; 24 years ago ( 1995-03-15 )","Bethesda, Maryland , United States"
Lindsay Corporation,"Manufacturing, Agriculture",,http://www.lindsay.com/,Michael N. Christodolou Chairman Timothy Hassenger (CEO),"$478,900,000 [1] (2011)",1955,"Omaha, Nebraska , United States"
Linde plc,Chemicals,"59,715 (2016) [3]",http://www.lindeplc.com,"Steve Angel (Chief Executive Officer) , Wolfgang Reitzle (Chairman of the Board)",€14.9 billion (2018) [2],1879 ; 140 years ago ( 1879 ),"Munich [1] , Germany"
Link Motion Inc.,"Autonomous car , Carputer , Vehicular communication systems , Mobile security , mobile games , mobile management , mobile advertising , mobile health , mobile search",1742 (as of 12/31/2014) [1],http://www.lkmotion.com/,Zemin Xu (CEO) Vincent Wenyong Shi (chairman),,"Beijing , China (2005 ( 2005 ) )","Beijing , China Dallas , Texas"
ManpowerGroup Inc.,Professional services,"~30,000 (2018)",http://manpowergroup.com,Jonas Prising ( Chairman & CEO ),US$ 21.99 billion (2018),"1948 ; 71 years ago ( 1948 ) in Milwaukee, Wisconsin , USA","Milwaukee, Wisconsin , USA"
Lions Gate Entertainment Corp.,Entertainment,"3,500 (2018)",http://lionsgate.com,Mark Rachesky ( Chairman ) Jon Feltheimer ( CEO ) Michael Burns (Vice Chairman),US$3.681 billion (2019),"July 10, 1997 ; 22 years ago ( 1997-07-10 ) in Vancouver , British Columbia , Canada","Santa Monica , California , United States"
Lincoln National Corporation,"Insurance , Asset management","9,047 (2017) [2]",http://www.lfg.com,"Dennis Glass , President & CEO",$16.4 billion (2018) [1],1905,"Radnor, Pennsylvania , United States"
Life Storage,"Real estate investment trust , self storage",,https://www.lifestorage.com/,Mark G. Barberio ( Chairman ) Joseph V. Saffire ( CEO ) Andrew J. Gregoire ( CFO ) Edward F. Killeen ( COO ),US$ 550.850 million [2] (2018),1982 ; 37 years ago ( 1982 ) (as Sovran Self Storage),"Williamsville, New York , United States"
"Line Corporation, Ltd.",Internet and Telecommunications,"2,268","https://linecorp.com/,https://www.wikidata.org/wiki/Q11229109?uselang=en#P856","Takeshi Idezawa, CEO",¥120.7B (2015),"Tokyo , Japan (September 4, 2000 ( 2000-09-04 ) )","Tokyo , Japan"
Liberty Property Trust,Real estate investment trust,295 (2017),http://www.libertyproperty.com/,"William P. Hankowsky, Chairman & CEO Christopher J. Papa, CFO",$0.719 million (2017),1972 ; 47 years ago ( 1972 ),"Malvern, Pennsylvania"
Lennox International,General Building Materials,"11,550 [1] (2017)",http://www.lennoxinternational.com,,,1895,"Richardson, Texas , United States"
Lennar Corporation,Home construction,"9,111 (2017)",http://lennar.com,Stuart Miller (Executive Chairman) Rick Beckwitt (CEO) Jon Jaffe (President and COO),US$ 12.646 billion (2017),1954 ; 65 years ago ( 1954 ),"Miami, Florida , U.S."
Levi Strauss & Co.,Clothing,"15,100 [4] (2018)",http://www.levistrauss.com,Chip Bergh ( CEO ) ; [2] Harmit Singh ( CFO ) ; [2] Stephen Neal ( Chairman ) [3],$ 5.575 billion (2018) [4],"May 1, 1853 ; 166 years ago ( 1853-05-01 ) (as David Stern & Lewis Strauss)","San Francisco , California , U.S."
"Leggett & Platt, Incorporated",Residential Bedding and Furniture Automotive Seating Industrial Materials,"23,000 [1] (2019)",http://www.leggett.com,"Karl G. Glassman, President & CEO",$4.27 billion USD (2018),1883 ; 136 years ago ( 1883 ),"Carthage, Missouri , United States"
"Legg Mason, Inc.",Asset management,"3,300 (2018) [3]",http://www.leggmason.com,"Joseph Sullivan (chairman of the board, president, CEO) [2]",$2.66 bln [3] (2015),1899,"Baltimore , Maryland, United States"
Lee Enterprises,Media,"3,597 [2]",http://www.lee.net,Mary Junck (Executive Chairman) Kevin Mowbray (President and CEO),US$ 566.9 million (2017) [1],1890,"Davenport, Iowa United States"
Leaf Group Ltd.,Internet,400 (2015),http://leafgroup.com,"Sean Moriarty, Chief Executive Officer",US$325 million (2011) [1],"May 1, 2006 ; 13 years ago ( 2006-05-01 ) Santa Monica , California , U.S.","1655 26th Street Santa Monica, California , United States"
Lear Corporation,Manufacturing,"165,000 (2017) [1]",http://lear.com,"Ray Scott ( President , CEO , and Director ) Terry Larkin (Executive Vice President , Business Development and General Counsel )",US$ 20.467 billion (2017) [1],"Detroit, Michigan (1917 ( 1917 ) )","Southfield, Michigan , United States"
LendingClub Corporation,"Personal finance , Software","1,530 (2016) [2] 1,837 (2017)",https://www.lendingclub.com/,"Scott Sanborn, CEO & President",US$ 500.8 million (2016) [2] US$574.5 million (2017),2006 ; 13 years ago ( 2006 ),"595 Market Street San Francisco , [1] California, U.S."
Leif Höegh & Co. Holdings AS,Shipping,,http://www.hoegh.com/,,,1927,Norway
Lazard Ltd.,Financial services,"2,996 (December 2018) [1]",http://www.lazard.com,Kenneth M. Jacobs (Chairman and CEO),US$ 2.826 billion (2018) [1],"1848 ; 171 years ago ( 1848 ) New Orleans , Louisiana , U.S.","Hamilton, Bermuda (incorporation) 30 Rockefeller Plaza New York City , New York , United States (operational)"
LATAM Airlines Group S.A.,Aviation,"43,000 (2017)",http://www.latam.com,"Ignacio Cueto, [3] (Chairman) Enrique Cueto, (CEO)",US$ 8.494 billion (2017) [4],2012 ; 7 years ago ( 2012 ),"Santiago , Chile, [1] [2]"
"Leidos Holdings, Inc.","National security , defense , healthcare , engineering","32,000 [1] (2017)",http://leidos.com,Roger Krone ( CEO ),US$ 10.17 billion [1] (2017),"June 1969 ; 50 years ago ( 1969-06 ) La Jolla , San Diego , California , U.S. McLean , Virginia , U.S.","Reston, Virginia , U.S."
Las Vegas Sands Corporation,"Hospitality , Tourism","50,500 (2017) [4]",http://www.lasvegassands.com,Sheldon Adelson (Chairman & CEO) Robert G. Goldstein (President & COO) Patrick Dumont (Executive Vice President & CFO) Lawrence Jacobs (Executive Vice President & Global General Counsel),US$ 14.5 billion ( FY 2014 ) [1],1988 ; 31 years ago ( 1988 ),"Paradise, Nevada , U.S."
Armstrong Flooring,Construction Materials,"3,500 (August 2018)",https://www.armstrongflooring.com/,"Michel Vermette , President & CEO",,"Lancaster, Pennsylvania , United States","Lancaster, Pennsylvania , United States"
"Arlo Technologies, Inc.",Home automation,319 [4] (2018),https://arlo.com,Matthew McRae ( CEO ) Christine M Gorjanc ( CFO ) Brian Busse ( General Counsel and Secretary ) [1],,2014 (as a division of Netgear 2018 (as an independent company),"San Jose , California , U.S."
Arcos Dorados Holdings Inc.,Restaurants,"94,000 (2013) [2]",http://www.arcosdorados.com,Woods Staton (Executive Chairman),"US$ 3,797.4 million (2012) [1]","August 3, 2007 ; 12 years ago ( 2007-08-03 )","Buenos Aires , Argentina"
Arconic Inc.,Manufacturing,"41,500 (October 2018) [5]",http://arconic.com,John C. Plant (CEO),$ 14 billion (FY 2018) [2],"November 1, 2016","201 Isabella Street, Pittsburgh , Pennsylvania [1] , United States"
"Arch Coal, Inc.",Coal mining,"3,790 (2017) [2]",http://www.archcoal.com,"John W. Eaves, President/CEO Paul A. Lang, Executive Vice President/COO [1]",US$ 2.32 billion (2017) [2],1969 (founded) 1997 (current corporation),"St. Louis , Missouri"
Archer Daniels Midland Company,Food processing Commodities,"32,300 (2016) [1]",http://www.adm.com/,Juan Luciano ( Chairman and CEO ),US$ 64.341 billion (2018) [1],"Minneapolis , Minnesota , U.S. 1902 ; 117 years ago ( 1902 )","77 West Wacker Drive Chicago , Illinois, United States"
"Arista Networks, Inc.",Networking hardware,"≈2,300 ( 2018 )",http://arista.com,Jayshree Ullal ( President and CEO ) Andy Bechtolsheim (CDO and Chairman) Kenneth Duda ( CTO ) John McCool (CPO),"US$ 2,151.4 million (2018)",October 2004 ; 15 years ago ( 2004-10 ),"Santa Clara, California , U.S."
ARC Document Solutions,Service,"2,500 (2019)",http://www.e-arc.com/,K. Suriyakumar (CEO) Rahul Roy (CTO) Dilantha Wijesuriya (COO) Jorge Avalos (CFO),,,"San Ramon, CA , U.S."
Aquantia Corporation,High-speed transceivers,,http://www.aquantia.com/,,,2004 ; 15 years ago ( 2004 ),"San Jose, California"
"Ares Management, L.P.",Asset Management,925 (2016) [1],"http://www.aresmgmt.com,http://www.arescapitalcorp.com,http://www.arescre.com,http://www.arespublicfunds.com",,US$ 1.199 billion (2016) [1],1997 ; 22 years ago ( 1997 ),"2000 Avenue of the Stars Los Angeles , United States"
"Aqua America, Inc.",Water Services,1700,http://aquaamerica.com,"Christopher H. Franklin, CEO",US$ 671M ( FY 2009 ) [1],1886,"Bryn Mawr, Pennsylvania"
Aptiv PLC,Automotive,"147,000 (December 2017)",http://www.aptiv.com,Rajiv L. Gupta ( Chairman ) Kevin P. Clark ( President and CEO ),US$ 14.435 billion (2018) [2],1994 ; 25 years ago ( 1994 ),"Dublin , Ireland [1]"
"Applied Industrial Technologies, Inc.",,"More than 6,600",http://www.applied.com,"Neil Schrimsher, President & CEO",,1923 ( 1923 ),"Cleveland, Ohio , United States"
Aramark Corporation,Managed services,"215,000 (2017) [2]",http://www.aramark.com,"John Zillmer  ( CEO ) Steve Bramlage, Jr. ( CFO ) Steve Reynolds ( CLO ) Marc Bruno ( COO , Sports, Leisure, Corrections, Dining and K-12) Brad Drummond (COO, Uniform and Refreshment Services) Brent Franks (COO, International) Victor Crawford (COO, Healthcare, Facilities and Higher Education) Lynn McKee ( Executive VP -Human Resources)",US$ 14.6 B (2017) [1],1936 (as Davidson Brothers); 1959 (as Automatic Retailers of America),"Aramark Tower Philadelphia , Pennsylvania , U.S."
Arlington Asset Investment,Investment management,12 (2017),http://arlingtonasset.com,"J. Rock Tonkel, Jr., Chief Executive Officer",US $ 121.2 Million   (2017),1989,"McLean, Virginia , United States"
Anworth Mortgage Asset Corporation,Real estate investment trust,,http://www.anworth.com/,"Joseph Lloyd McAdams, Chairman & CEO CHARLES J. SIEGEL, CFO JOSEPH E. MCADAMS, CIO",$0.142 billion (2017),"October 20, 1997 ; 21 years ago ( October 20, 1997 )","Santa Monica, California"
Apache Corporation,Petroleum industry,"3,420 (2018)",http://apachecorp.com/,"John J. Christmann IV, CEO",$7.348 billion (2018),1954 ; 65 years ago ( 1954 ),"Houston , Texas"
Antero Resources Corporation,Petroleum industry,623 (2018),https://www.anteroresources.com/,"Paul M. Rady, Chairman & CEO Glen C. Warren, Jr., President & CFO",$4.139 billion (2018),2002 ; 17 years ago ( 2002 ),"Denver, Colorado"
"Annaly Capital Management, Inc.",Real estate investment trust,"8, plus 162 employees of the manager (2018)",https://www.annaly.com/,"Kevin G. Keyes, Chairman , CEO & President Glenn A. Votek, CFO",,"February 18, 1997 ; 22 years ago ( 1997-02-18 )",1211 Avenue of the Americas New York City
"Anthem, Inc.",Managed health care,"~63,900 (December 2018) [1]",https://www.antheminc.com/,Joseph R. Swedish ( Executive Chairman ) Gail Koziara Boudreaux ( President & CEO ),US$ 92.105 billion (2018) [1],Anthem and WellPoint Health Networks merger in 2004,"Indianapolis, Indiana , United States"
Anixter International,Distribution (business),"8,900 [2] (2017)",http://anixter.com,"William Galvin, President & CEO",US$ 7.623 billion ( FY 2016 ) [1],1957,"Glenview, IL"
"Apollo Global Management, LLC",Asset management,,http://www.aresmgmt.com,Leon Black (Chairman and CEO) Marc Rowan (Senior Managing Director) Josh Harris (Senior Managing Director),US$ 404M ( FY 2010 ) [87],1997 ; 22 years ago ( 1997 ) 2002 ; 17 years ago ( 2002 ) (independent),"Solow Building , New York City , New York , United States"
Anheuser-Busch InBev SA/NV,"Drink , brewing","182,915 (End of 2017) [2]",http://www.ab-inbev.com,Carlos Brito (CEO),US$ 54.62 billion (2018) [1],"2008 ; 11 years ago ( 2008 ) , through InBev acquiring Anheuser-Busch","Leuven , Belgium"
Southern California Edison,Electric utilities,"13,599 (2013) [1]",http://sce.com,Kevin M. Payne CEO,,,"Rosemead, California , U.S."
Aon plc,Professional services,"50,000 (2017) [1]","https://www.aon.com/,https://www.wikidata.org/wiki/Q739518#P856",Gregory C. Case ( President and CEO ) Lester B. Knight ( Chairman ),US$ 10 billion (2017) [1],1982 ; 37 years ago ( 1982 ),"London, United Kingdom"
"South Jersey Industries, Inc.",Utilities,650 (2010),http://www.sjindustries.com/,Michael J. Renna (President & CEO) Stephen H. Clark (Executive Vice President) Steven R. Cocchi (Senior Vice President & Chief Strategy and Development Officer) Kenneth Lynch (Senior Vice President & Chief Accounting and Risk Officer) Kathleen A. McEndy (Senior Vice President & Chief Administrative Officer) Melissa Orsen (Senior Vice President & Corporate Counsel) Dave Robbins (Senior Vice President),US$ 925.067 million (2010),1910,"Folsom, New Jersey , U.S."
Sonoco Products Company,Packaging,"21,000 [1] (2017)",http://www.sonoco.com,Rob Tiede (CEO),$5 billion ( USD ),1899,"Hartsville, South Carolina , United States"
"Sonic Automotive, Inc.",Automotive,"9,750 [2] (2017)",http://sonicautomotive.com,Ollen Bruton Smith ( Chairman of the Board ) David Smith ( CEO ) [1] Jeff Dyke ( President ) [1],,,"Charlotte, North Carolina , United States"
Sony Corporation of America,Electronics Entertainment Television,,https://www.sony.com/content/sony/en/en_us/SCA/who-we-are/overview.html,,,"February 15, 1960 ; 59 years ago ( 1960-02-15 )","25 Madison Avenue , New York City , New York , United States"
Seadrill Limited,Petroleum industry,"4,780 (2016)",https://www.seadrill.com/,"John Fredriksen , Chairman Anton Dibowitz, CEO Mark Morris, CFO",$1.253 billion (2018),"May 10, 2005 ; 14 years ago ( 2005-05-10 )","Hamilton, Bermuda"
Smartsheet Inc.,,760 (2017),https://smartsheet.com,,,,"Bellevue , Washington"
Sotheby's,"Auctioneering, specialty retail","1,617 (Dec 2016) [2]",http://sothebys.com,Domenico De Sole (Chairman) Tad Smith (President and CEO),US$805.377 million (2016) [2],"London , United Kingdom (11 March 1744 ( 1744-03-11 ) )","1334 York Avenue New York City , [1] USA"
